0,0,http://wescml.org/id/supply/water/water-corporation---busselton-(sewerage)-2005-06,200073
7153,0,http://wescml.org/id/supply/water/water-corporation---geraldton-2005-06,200074
8310,0,http://wescml.org/id/supply/water/water-corporation---kalgoorlie-boulder-(water-supply)-2005-06,200075
9331,0,http://wescml.org/id/supply/water/water-corporation---mandurah-2005-06,200076
231440,2269,http://wescml.org/id/supply/water/water-corporation---perth-2005-06,200077
47699,10170,http://wescml.org/id/supply/water/actew-2006-07,200078
8243,0,http://wescml.org/id/supply/water/albury-city-council-2006-07,200079
4265,0,http://wescml.org/id/supply/water/ballina-shire-council-2006-07,200080
7136,0,http://wescml.org/id/supply/water/bathurst-regional-council-2006-07,200081
3742,0,http://wescml.org/id/supply/water/bega-valley-shire-council-2006-07,200082
2851,0,http://wescml.org/id/supply/water/byron-shire-council-2006-07,200083
9307,0,http://wescml.org/id/supply/water/clarence-valley-council-2006-07,200084
5798,0,http://wescml.org/id/supply/water/coffs-harbour-city-council-2006-07,200085
10378,0,http://wescml.org/id/supply/water/dubbo-city-council-2006-07,200086
6476,0,http://wescml.org/id/supply/water/essential-energy-2006-07,200087
4063,0,http://wescml.org/id/supply/water/eurobodalla-shire-council-2006-07,200088
0,0,http://wescml.org/id/supply/water/fish-river-water-2006-07,200089
0,0,http://wescml.org/id/supply/water/goldenfields-water-(bulk-water-supply)-2006-07,200090
5970,0,http://wescml.org/id/supply/water/goldenfields-water-(reticulation)-2006-07,200091
13557,0,http://wescml.org/id/supply/water/gosford-city-council-2006-07,200092
0,0,http://wescml.org/id/supply/water/goulburn-mulwaree-council-2006-07,200093
4061,0,http://wescml.org/id/supply/water/kempsey-shire-council-2006-07,200094
3557,0,http://wescml.org/id/supply/water/lismore-city-council-2006-07,200095
9506,0,http://wescml.org/id/supply/water/midcoast-water-2006-07,200096
8999,0,http://wescml.org/id/supply/water/orange-city-council-2006-07,200097
6514,0,http://wescml.org/id/supply/water/port-macquarie-hastings-council-2006-07,200098
4534,0,http://wescml.org/id/supply/water/queanbeyan-city-council-2006-07,200099
17559,0,http://wescml.org/id/supply/water/riverina-water-2006-07,200100
805,0,http://wescml.org/id/supply/water/rous-water-2006-07,200101
13011,0,http://wescml.org/id/supply/water/shoalhaven-city-council-2006-07,200102
8708,0,http://wescml.org/id/supply/water/tamworth-regional-council-2006-07,200103
9838,0,http://wescml.org/id/supply/water/tweed-shire-council-2006-07,200104
0,0,http://wescml.org/id/supply/water/wagga-wagga-council-2006-07,200105
4939,0,http://wescml.org/id/supply/water/wingecarribee-shire-council-2006-07,200106
12551,0,http://wescml.org/id/supply/water/wyong-shire-council-2006-07,200107
70599,5110,http://wescml.org/id/supply/water/hunter-water-corporation-2006-07,200108
0,70156,http://wescml.org/id/supply/water/sydney-catchment-authority-2006-07,200109
509930,0,http://wescml.org/id/supply/water/sydney-water-corporation-2006-07,200110
8802,0,http://wescml.org/id/supply/water/power-and-water---alice-springs-2006-07,200111
36674,0,http://wescml.org/id/supply/water/power-and-water---darwin-2006-07,200112
21045,0,http://wescml.org/id/supply/water/cairns-water-and-waste-(cairns-regional-council)-2006-07,200113
0,0,http://wescml.org/id/supply/water/fitzroy-river-water-(rockhampton-regional-council)-2006-07,200114
0,0,http://wescml.org/id/supply/water/gladstone-area-water-board-2006-07,200115
0,0,http://wescml.org/id/supply/water/gold-coast-city-council-2006-07,200116
0,0,http://wescml.org/id/supply/water/logan-city-council-2006-07,200117
0,0,http://wescml.org/id/supply/water/queensland-urban-utilities-2006-07,200118
0,0,http://wescml.org/id/supply/water/seqwater-2006-07,200119
0,0,http://wescml.org/id/supply/water/toowoomba-regional-council-2006-07,200120
0,0,http://wescml.org/id/supply/water/townsville-water-(townsville-city-council)-2006-07,200121
0,0,http://wescml.org/id/supply/water/unitywater-2006-07,200122
0,0,http://wescml.org/id/supply/water/water-and-waste-services-(mackay-regional-council)-2006-07,200123
0,0,http://wescml.org/id/supply/water/wide-bay-water-2006-07,200124
159477,3482,http://wescml.org/id/supply/water/sa-water---adelaide-2006-07,200125
0,0,http://wescml.org/id/supply/water/sa-water---mount-gambier-2006-07,200126
0,0,http://wescml.org/id/supply/water/sa-water---whyalla-2006-07,200127
33384,0,http://wescml.org/id/supply/water/barwon-water-2006-07,200128
20821,0,http://wescml.org/id/supply/water/central-gippsland-water-2006-07,200129
13140,0,http://wescml.org/id/supply/water/central-highlands-water-2006-07,200130
99419,0,http://wescml.org/id/supply/water/city-west-water-2006-07,200131
19061,0,http://wescml.org/id/supply/water/coliban-water-2006-07,200132
5108,0,http://wescml.org/id/supply/water/east-gippsland-water-2006-07,200133
6980,0,http://wescml.org/id/supply/water/gwmwater-2006-07,200134
26627,0,http://wescml.org/id/supply/water/goulburn-valley-water-2006-07,200135
17051,0,http://wescml.org/id/supply/water/lower-murray-water-2006-07,200136
0,87046,http://wescml.org/id/supply/water/melbourne-water-2006-07,200137
15979,0,http://wescml.org/id/supply/water/north-east-water-2006-07,200138
142742,0,http://wescml.org/id/supply/water/south-east-water-ltd-2006-07,200139
4934,0,http://wescml.org/id/supply/water/south-gippsland-water-2006-07,200140
13669,0,http://wescml.org/id/supply/water/wannon-water-2006-07,200141
11601,0,http://wescml.org/id/supply/water/western-water-2006-07,200142
1426,0,http://wescml.org/id/supply/water/westernport-water-2006-07,200143
159350,0,http://wescml.org/id/supply/water/yarra-valley-water-2006-07,200144
6035,0,http://wescml.org/id/supply/water/aqwest---bunbury-water-board-(water-supply)-2006-07,200145
3477,0,http://wescml.org/id/supply/water/busselton-water-(water-supply)-2006-07,200146
1158,0,http://wescml.org/id/supply/water/city-of-kalgoorlie-boulder-(sewerage)-2006-07,200147
3908,0,http://wescml.org/id/supply/water/water-corporation---albany-2006-07,200148
0,0,http://wescml.org/id/supply/water/water-corporation---australind/eaton-2006-07,200149
0,0,http://wescml.org/id/supply/water/water-corporation---bunbury-(sewerage)-2006-07,200150
0,0,http://wescml.org/id/supply/water/water-corporation---busselton-(sewerage)-2006-07,200151
8269,0,http://wescml.org/id/supply/water/water-corporation---geraldton-2006-07,200152
8827,0,http://wescml.org/id/supply/water/water-corporation---kalgoorlie-boulder-(water-supply)-2006-07,200153
10489,0,http://wescml.org/id/supply/water/water-corporation---mandurah-2006-07,200154
240104,2894,http://wescml.org/id/supply/water/water-corporation---perth-2006-07,200155
40749,6666,http://wescml.org/id/supply/water/actew-2007-08,200156
5733,0,http://wescml.org/id/supply/water/albury-city-council-2007-08,200157
3547,0,http://wescml.org/id/supply/water/ballina-shire-council-2007-08,200158
5777,0,http://wescml.org/id/supply/water/bathurst-regional-council-2007-08,200159
3699,0,http://wescml.org/id/supply/water/bega-valley-shire-council-2007-08,200160
2934,0,http://wescml.org/id/supply/water/byron-shire-council-2007-08,200161
6649,0,http://wescml.org/id/supply/water/clarence-valley-council-2007-08,200162
5631,0,http://wescml.org/id/supply/water/coffs-harbour-city-council-2007-08,200163
7345,0,http://wescml.org/id/supply/water/dubbo-city-council-2007-08,200164
6733,0,http://wescml.org/id/supply/water/essential-energy-2007-08,200165
4440,0,http://wescml.org/id/supply/water/eurobodalla-shire-council-2007-08,200166
1273,0,http://wescml.org/id/supply/water/fish-river-water-2007-08,200167
0,0,http://wescml.org/id/supply/water/goldenfields-water-(bulk-water-supply)-2007-08,200168
4938,0,http://wescml.org/id/supply/water/goldenfields-water-(reticulation)-2007-08,200169
12056,0,http://wescml.org/id/supply/water/gosford-city-council-2007-08,200170
0,0,http://wescml.org/id/supply/water/goulburn-mulwaree-council-2007-08,200171
3784,0,http://wescml.org/id/supply/water/kempsey-shire-council-2007-08,200172
3332,0,http://wescml.org/id/supply/water/lismore-city-council-2007-08,200173
8935,0,http://wescml.org/id/supply/water/midcoast-water-2007-08,200174
8170,0,http://wescml.org/id/supply/water/orange-city-council-2007-08,200175
6088,0,http://wescml.org/id/supply/water/port-macquarie-hastings-council-2007-08,200176
3783,0,http://wescml.org/id/supply/water/queanbeyan-city-council-2007-08,200177
14840,0,http://wescml.org/id/supply/water/riverina-water-2007-08,200178
668,0,http://wescml.org/id/supply/water/rous-water-2007-08,200179
12449,0,http://wescml.org/id/supply/water/shoalhaven-city-council-2007-08,200180
8469,0,http://wescml.org/id/supply/water/tamworth-regional-council-2007-08,200181
9032,0,http://wescml.org/id/supply/water/tweed-shire-council-2007-08,200182
0,0,http://wescml.org/id/supply/water/wagga-wagga-council-2007-08,200183
4244,0,http://wescml.org/id/supply/water/wingecarribee-shire-council-2007-08,200184
12828,0,http://wescml.org/id/supply/water/wyong-shire-council-2007-08,200185
66009,5110,http://wescml.org/id/supply/water/hunter-water-corporation-2007-08,200186
0,70842,http://wescml.org/id/supply/water/sydney-catchment-authority-2007-08,200187
481701,0,http://wescml.org/id/supply/water/sydney-water-corporation-2007-08,200188
9306,0,http://wescml.org/id/supply/water/power-and-water---alice-springs-2007-08,200189
36719,0,http://wescml.org/id/supply/water/power-and-water---darwin-2007-08,200190
21214,0,http://wescml.org/id/supply/water/cairns-water-and-waste-(cairns-regional-council)-2007-08,200191
0,0,http://wescml.org/id/supply/water/fitzroy-river-water-(rockhampton-regional-council)-2007-08,200192
0,0,http://wescml.org/id/supply/water/gladstone-area-water-board-2007-08,200193
56854,2271,http://wescml.org/id/supply/water/gold-coast-city-council-2007-08,200194
