06/30/2009 00:00:00;07/01/2008 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;147.290787273 -32.1711106122;NSW-ACT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100024;71674600000.0
06/30/2009 00:00:00;07/01/2008 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.459312122 -36.9846183681;VIC;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100025;44214100000.0
06/30/2009 00:00:00;07/01/2008 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.671672758 -22.6856688578;QLD;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100026;47414500000.0
06/30/2009 00:00:00;07/01/2008 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;135.964886671 -30.3306517643;SA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100027;12878200000.0
06/30/2009 00:00:00;07/01/2008 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;122.373805948 -25.5171440084;WA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100028;15499000000.0
06/30/2009 00:00:00;07/01/2008 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;146.724492243 -41.8689130028;TAS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100029;10806900000.0
06/30/2009 00:00:00;07/01/2008 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;133.487345914 -19.5002593135;NT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100030;1761600000.0
06/30/2009 00:00:00;07/01/2008 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;134.619935974 -25.7295046447;AUS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100031;2.042489e+11
06/30/2008 00:00:00;07/01/2007 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;147.290787273 -32.1711106122;NSW-ACT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100032;71569700000.0
06/30/2008 00:00:00;07/01/2007 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.459312122 -36.9846183681;VIC;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100033;44221200000.0
06/30/2008 00:00:00;07/01/2007 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.671672758 -22.6856688578;QLD;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100034;45657400000.0
06/30/2008 00:00:00;07/01/2007 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;135.964886671 -30.3306517643;SA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100035;12690600000.0
06/30/2008 00:00:00;07/01/2007 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;122.373805948 -25.5171440084;WA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100036;14896900000.0
06/30/2008 00:00:00;07/01/2007 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;146.724492243 -41.8689130028;TAS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100037;10615300000.0
06/30/2008 00:00:00;07/01/2007 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;133.487345914 -19.5002593135;NT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100038;1768100000.0
06/30/2008 00:00:00;07/01/2007 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;134.619935974 -25.7295046447;AUS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100039;2.014191e+11
06/30/2007 00:00:00;07/01/2006 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;147.290787273 -32.1711106122;NSW-ACT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100040;70188200000.0
06/30/2007 00:00:00;07/01/2006 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.459312122 -36.9846183681;VIC;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100041;44061400000.0
06/30/2007 00:00:00;07/01/2006 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.671672758 -22.6856688578;QLD;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100042;45275000000.0
06/30/2007 00:00:00;07/01/2006 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;135.964886671 -30.3306517643;SA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100043;12683900000.0
06/30/2007 00:00:00;07/01/2006 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;122.373805948 -25.5171440084;WA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100044;14492000000.0
06/30/2007 00:00:00;07/01/2006 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;146.724492243 -41.8689130028;TAS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100045;10319200000.0
06/30/2007 00:00:00;07/01/2006 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;133.487345914 -19.5002593135;NT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100046;1657100000.0
06/30/2007 00:00:00;07/01/2006 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;134.619935974 -25.7295046447;AUS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100047;1.986768e+11
06/30/2006 00:00:00;07/01/2005 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;147.290787273 -32.1711106122;NSW-ACT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100048;68909500000.0
06/30/2006 00:00:00;07/01/2005 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.459312122 -36.9846183681;VIC;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100049;43562200000.0
06/30/2006 00:00:00;07/01/2005 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.671672758 -22.6856688578;QLD;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100050;45570600000.0
06/30/2006 00:00:00;07/01/2005 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;135.964886671 -30.3306517643;SA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100051;12141600000.0
06/30/2006 00:00:00;07/01/2005 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;122.373805948 -25.5171440084;WA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100052;14352000000.0
06/30/2006 00:00:00;07/01/2005 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;146.724492243 -41.8689130028;TAS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100053;9809900000.0
06/30/2006 00:00:00;07/01/2005 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;133.487345914 -19.5002593135;NT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100054;1601800000.0
06/30/2006 00:00:00;07/01/2005 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;134.619935974 -25.7295046447;AUS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100055;1.959476e+11
06/30/2005 00:00:00;07/01/2004 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;147.290787273 -32.1711106122;NSW-ACT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100056;67199500000.0
06/30/2005 00:00:00;07/01/2004 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.459312122 -36.9846183681;VIC;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100057;45969800000.0
06/30/2005 00:00:00;07/01/2004 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.671672758 -22.6856688578;QLD;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100058;43607800000.0
06/30/2005 00:00:00;07/01/2004 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;135.964886671 -30.3306517643;SA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100059;11667700000.0
06/30/2005 00:00:00;07/01/2004 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;122.373805948 -25.5171440084;WA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100060;13700100000.0
06/30/2005 00:00:00;07/01/2004 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;146.724492243 -41.8689130028;TAS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100061;10015000000.0
06/30/2005 00:00:00;07/01/2004 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;133.487345914 -19.5002593135;NT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100062;1630700000.0
06/30/2005 00:00:00;07/01/2004 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;134.619935974 -25.7295046447;AUS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100063;1.937906e+11
06/30/2004 00:00:00;07/01/2003 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;147.290787273 -32.1711106122;NSW-ACT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100064;72371400000.0
06/30/2004 00:00:00;07/01/2003 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.459312122 -36.9846183681;VIC;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100065;42412000000.0
06/30/2004 00:00:00;07/01/2003 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.671672758 -22.6856688578;QLD;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100066;41479900000.0
